feature,count0@False,count1@False,count0@True,count1@True,ratio10False,ratio1TF
measuring,7066,58,2290,8,0.008208321539767903,0.13793103448275862
beliefs,7066,58,2290,8,0.008208321539767903,0.13793103448275862
spanish,7095,29,2294,4,0.00408738548273432,0.13793103448275862
eventually,7095,29,2294,4,0.00408738548273432,0.13793103448275862
means,6819,305,2256,42,0.044727965977416045,0.1377049180327869
implementing,7073,51,2291,7,0.007210518874593524,0.13725490196078433
rankings,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
unable,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
going,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
matlab,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
emotions,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
surveys,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
consuming,7058,66,2289,9,0.009351090960612072,0.13636363636363635
adequate,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
optical,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
savings,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
imbalance,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
protocols,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
bn,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
health,7036,88,2286,12,0.012507106310403639,0.13636363636363635
expert,6992,132,2280,18,0.01887871853546911,0.13636363636363635
aid,7080,44,2292,6,0.0062146892655367235,0.13636363636363635
formalization,7102,22,2295,3,0.0030977189524077726,0.13636363636363635
modify,7080,44,2292,6,0.0062146892655367235,0.13636363636363635
names,7080,44,2292,6,0.0062146892655367235,0.13636363636363635
discuss,6845,279,2260,38,0.04075967859751643,0.13620071684587814
checking,7065,59,2290,8,0.00835102618542109,0.13559322033898305
patients,7065,59,2290,8,0.00835102618542109,0.13559322033898305
branch,7087,37,2293,5,0.005220826866092846,0.13513513513513514
relate,7087,37,2293,5,0.005220826866092846,0.13513513513513514
contained,7087,37,2293,5,0.005220826866092846,0.13513513513513514
recorded,7087,37,2293,5,0.005220826866092846,0.13513513513513514
summarize,7087,37,2293,5,0.005220826866092846,0.13513513513513514
proofs,7087,37,2293,5,0.005220826866092846,0.13513513513513514
medical,7020,104,2284,14,0.014814814814814815,0.1346153846153846
turn,7057,67,2289,9,0.009494119314156156,0.13432835820895522
research,6438,686,2206,92,0.10655483069276173,0.13411078717201166
detecting,7027,97,2285,13,0.01380389924576633,0.13402061855670103
written,7012,112,2283,15,0.015972618368511125,0.13392857142857142
categories,6982,142,2279,19,0.020338012030936693,0.13380281690140844
presents,6720,404,2244,54,0.06011904761904762,0.13366336633663367
was,6682,442,2239,59,0.06614785992217899,0.1334841628959276
73,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
separating,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
patch,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
deciding,7094,30,2294,4,0.00422892585283338,0.13333333333333333
traits,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
voice,7094,30,2294,4,0.00422892585283338,0.13333333333333333
resulted,7094,30,2294,4,0.00422892585283338,0.13333333333333333
angle,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
na,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
vc,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
heavily,7079,45,2292,6,0.0063568300607430425,0.13333333333333333
species,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
switch,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
ml,7079,45,2292,6,0.0063568300607430425,0.13333333333333333
broadcast,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
degrade,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
repositories,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
economics,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
jobs,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
stated,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
preprocessing,7079,45,2292,6,0.0063568300607430425,0.13333333333333333
introduction,7064,60,2290,8,0.008493771234428085,0.13333333333333333
calculate,7079,45,2292,6,0.0063568300607430425,0.13333333333333333
authorship,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
imply,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
five,7019,105,2284,14,0.014959395925345492,0.13333333333333333
imperative,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
processed,7079,45,2292,6,0.0063568300607430425,0.13333333333333333
cores,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
sliding,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
profiling,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
proliferation,7109,15,2296,2,0.0021100014066676043,0.13333333333333333
life,7011,113,2283,15,0.016117529596348594,0.13274336283185842
plays,7041,83,2287,11,0.011788098281494106,0.13253012048192772
description,6958,166,2276,22,0.023857430296062087,0.13253012048192772
situation,7056,68,2289,9,0.00963718820861678,0.1323529411764706
person,7056,68,2289,9,0.00963718820861678,0.1323529411764706
recommendations,7071,53,2291,7,0.007495403761844152,0.1320754716981132
authors,7071,53,2291,7,0.007495403761844152,0.1320754716981132
assist,7086,38,2293,5,0.005362686988427886,0.13157894736842105
agreement,7086,38,2293,5,0.005362686988427886,0.13157894736842105
redundancy,7086,38,2293,5,0.005362686988427886,0.13157894736842105
synthesis,7048,76,2288,10,0.010783200908059024,0.13157894736842105
occurring,7086,38,2293,5,0.005362686988427886,0.13157894736842105
physical,7025,99,2285,13,0.014092526690391459,0.13131313131313133
evolving,7078,46,2292,6,0.0064990110200621645,0.13043478260869565
presenting,7078,46,2292,6,0.0064990110200621645,0.13043478260869565
located,7101,23,2295,3,0.0032389804252922123,0.13043478260869565
necessity,7101,23,2295,3,0.0032389804252922123,0.13043478260869565
collaboration,7101,23,2295,3,0.0032389804252922123,0.13043478260869565
speaking,7101,23,2295,3,0.0032389804252922123,0.13043478260869565
companies,7101,23,2295,3,0.0032389804252922123,0.13043478260869565
stored,7078,46,2292,6,0.0064990110200621645,0.13043478260869565
concise,7101,23,2295,3,0.0032389804252922123,0.13043478260869565
big,7001,123,2282,16,0.0175689187258963,0.13008130081300814
execution,7016,108,2284,14,0.01539338654503991,0.12962962962962962
described,6977,147,2279,19,0.021069227461659738,0.1292517006802721
exhaustive,7093,31,2294,4,0.0043705061328069925,0.12903225806451613
transcription,7093,31,2294,4,0.0043705061328069925,0.12903225806451613
quantified,7093,31,2294,4,0.0043705061328069925,0.12903225806451613
curve,7093,31,2294,4,0.0043705061328069925,0.12903225806451613
gathered,7093,31,2294,4,0.0043705061328069925,0.12903225806451613
ideal,7085,39,2293,5,0.005504587155963303,0.1282051282051282
tested,6960,164,2277,21,0.023563218390804597,0.12804878048780488
aspect,7038,86,2287,11,0.012219380505825519,0.12790697674418605
believe,7038,86,2287,11,0.012219380505825519,0.12790697674418605
early,7022,102,2285,13,0.01452577613215608,0.12745098039215685
mainly,7014,110,2284,14,0.01568291987453664,0.12727272727272726
demand,7069,55,2291,7,0.007780449851464139,0.12727272727272726
express,7061,63,2290,8,0.008922248973233253,0.12698412698412698
extracting,7013,111,2284,14,0.015827748467132467,0.12612612612612611
discovery,7005,119,2283,15,0.016987865810135616,0.12605042016806722
equivalently,7116,8,2297,1,0.0011242270938729624,0.125
country,7116,8,2297,1,0.0011242270938729624,0.125
encrypted,7116,8,2297,1,0.0011242270938729624,0.125
premises,7116,8,2297,1,0.0011242270938729624,0.125
prepared,7116,8,2297,1,0.0011242270938729624,0.125
mdl,7116,8,2297,1,0.0011242270938729624,0.125
engaging,7116,8,2297,1,0.0011242270938729624,0.125
crossing,7116,8,2297,1,0.0011242270938729624,0.125
paradox,7116,8,2297,1,0.0011242270938729624,0.125
timescales,7116,8,2297,1,0.0011242270938729624,0.125
sectors,7116,8,2297,1,0.0011242270938729624,0.125
enforcement,7116,8,2297,1,0.0011242270938729624,0.125
passively,7116,8,2297,1,0.0011242270938729624,0.125
workflows,7116,8,2297,1,0.0011242270938729624,0.125
infrastructures,7116,8,2297,1,0.0011242270938729624,0.125
threefold,7116,8,2297,1,0.0011242270938729624,0.125
neighbourhood,7116,8,2297,1,0.0011242270938729624,0.125
host,7116,8,2297,1,0.0011242270938729624,0.125
medium,7092,32,2294,4,0.0045121263395375075,0.125
subclass,7108,16,2296,2,0.0022509848058525606,0.125
tandem,7116,8,2297,1,0.0011242270938729624,0.125
formation,7092,32,2294,4,0.0045121263395375075,0.125
subtask,7108,16,2296,2,0.0022509848058525606,0.125
otherwise,7084,40,2293,5,0.00564652738565782,0.125
distribute,7116,8,2297,1,0.0011242270938729624,0.125
ctr,7116,8,2297,1,0.0011242270938729624,0.125
percent,7108,16,2296,2,0.0022509848058525606,0.125
trades,7116,8,2297,1,0.0011242270938729624,0.125
trackers,7116,8,2297,1,0.0011242270938729624,0.125
chronic,7116,8,2297,1,0.0011242270938729624,0.125
newer,7116,8,2297,1,0.0011242270938729624,0.125
emphasized,7116,8,2297,1,0.0011242270938729624,0.125
abundance,7116,8,2297,1,0.0011242270938729624,0.125
nothing,7116,8,2297,1,0.0011242270938729624,0.125
acceptance,7108,16,2296,2,0.0022509848058525606,0.125
ws,7116,8,2297,1,0.0011242270938729624,0.125
foster,7116,8,2297,1,0.0011242270938729624,0.125
household,7116,8,2297,1,0.0011242270938729624,0.125
peers,7116,8,2297,1,0.0011242270938729624,0.125
clinically,7116,8,2297,1,0.0011242270938729624,0.125
markup,7116,8,2297,1,0.0011242270938729624,0.125
kidney,7116,8,2297,1,0.0011242270938729624,0.125
abstracting,7116,8,2297,1,0.0011242270938729624,0.125
portals,7116,8,2297,1,0.0011242270938729624,0.125
schemas,7116,8,2297,1,0.0011242270938729624,0.125
recognise,7116,8,2297,1,0.0011242270938729624,0.125
glove,7116,8,2297,1,0.0011242270938729624,0.125
vowels,7116,8,2297,1,0.0011242270938729624,0.125
facilitated,7116,8,2297,1,0.0011242270938729624,0.125
sequencing,7116,8,2297,1,0.0011242270938729624,0.125
editor,7116,8,2297,1,0.0011242270938729624,0.125
succinct,7116,8,2297,1,0.0011242270938729624,0.125
modulo,7108,16,2296,2,0.0022509848058525606,0.125
industry,7076,48,2292,6,0.006783493499152063,0.125
picks,7116,8,2297,1,0.0011242270938729624,0.125
committee,7116,8,2297,1,0.0011242270938729624,0.125
compensation,7116,8,2297,1,0.0011242270938729624,0.125
portable,7116,8,2297,1,0.0011242270938729624,0.125
periodically,7116,8,2297,1,0.0011242270938729624,0.125
sides,7116,8,2297,1,0.0011242270938729624,0.125
unrestricted,7116,8,2297,1,0.0011242270938729624,0.125
refines,7116,8,2297,1,0.0011242270938729624,0.125
judgment,7108,16,2296,2,0.0022509848058525606,0.125
harmony,7116,8,2297,1,0.0011242270938729624,0.125
dbns,7116,8,2297,1,0.0011242270938729624,0.125
broadly,7108,16,2296,2,0.0022509848058525606,0.125
evolutions,7116,8,2297,1,0.0011242270938729624,0.125
77,7116,8,2297,1,0.0011242270938729624,0.125
danger,7116,8,2297,1,0.0011242270938729624,0.125
polytree,7116,8,2297,1,0.0011242270938729624,0.125
poker,7116,8,2297,1,0.0011242270938729624,0.125
binding,7116,8,2297,1,0.0011242270938729624,0.125
persistence,7116,8,2297,1,0.0011242270938729624,0.125
overwhelming,7116,8,2297,1,0.0011242270938729624,0.125
cad,7116,8,2297,1,0.0011242270938729624,0.125
doesn,7116,8,2297,1,0.0011242270938729624,0.125
instrumental,7116,8,2297,1,0.0011242270938729624,0.125
jaccard,7116,8,2297,1,0.0011242270938729624,0.125
reinforced,7116,8,2297,1,0.0011242270938729624,0.125
intuitions,7116,8,2297,1,0.0011242270938729624,0.125
www,7116,8,2297,1,0.0011242270938729624,0.125
compounds,7116,8,2297,1,0.0011242270938729624,0.125
roots,7116,8,2297,1,0.0011242270938729624,0.125
highlighted,7116,8,2297,1,0.0011242270938729624,0.125
5x,7116,8,2297,1,0.0011242270938729624,0.125
vertical,7116,8,2297,1,0.0011242270938729624,0.125
cohesion,7116,8,2297,1,0.0011242270938729624,0.125
regulation,7116,8,2297,1,0.0011242270938729624,0.125
street,7108,16,2296,2,0.0022509848058525606,0.125
explanatory,7116,8,2297,1,0.0011242270938729624,0.125
waveforms,7116,8,2297,1,0.0011242270938729624,0.125
scans,7116,8,2297,1,0.0011242270938729624,0.125
scanning,7116,8,2297,1,0.0011242270938729624,0.125
dealt,7116,8,2297,1,0.0011242270938729624,0.125
veracity,7116,8,2297,1,0.0011242270938729624,0.125
breakthrough,7116,8,2297,1,0.0011242270938729624,0.125
generalizable,7116,8,2297,1,0.0011242270938729624,0.125
motivating,7116,8,2297,1,0.0011242270938729624,0.125
conjunctions,7116,8,2297,1,0.0011242270938729624,0.125
supposed,7116,8,2297,1,0.0011242270938729624,0.125
dilated,7116,8,2297,1,0.0011242270938729624,0.125
red,7116,8,2297,1,0.0011242270938729624,0.125
dec,7116,8,2297,1,0.0011242270938729624,0.125
snr,7116,8,2297,1,0.0011242270938729624,0.125
extrapolate,7116,8,2297,1,0.0011242270938729624,0.125
route,7108,16,2296,2,0.0022509848058525606,0.125
von,7116,8,2297,1,0.0011242270938729624,0.125
explanations,7092,32,2294,4,0.0045121263395375075,0.125
packet,7116,8,2297,1,0.0011242270938729624,0.125
meet,7100,24,2295,3,0.0033802816901408453,0.125
200,7100,24,2295,3,0.0033802816901408453,0.125
player,7060,64,2290,8,0.009065155807365438,0.125
visualization,7060,64,2290,8,0.009065155807365438,0.125
facial,7100,24,2295,3,0.0033802816901408453,0.125
emerge,7100,24,2295,3,0.0033802816901408453,0.125
discriminate,7100,24,2295,3,0.0033802816901408453,0.125
duration,7100,24,2295,3,0.0033802816901408453,0.125
last,7003,121,2283,15,0.01727830929601599,0.12396694214876033
help,6890,234,2269,29,0.033962264150943396,0.12393162393162394
interface,7043,81,2288,10,0.011500780917222774,0.12345679012345678
analyzed,7043,81,2288,10,0.011500780917222774,0.12345679012345678
sat,7051,73,2289,9,0.010353141398383208,0.1232876712328767
themselves,7067,57,2291,7,0.008065657280316966,0.12280701754385964
reliability,7075,49,2292,6,0.006925795053003533,0.12244897959183673
heart,7083,41,2293,5,0.00578850769447974,0.12195121951219512
static,7042,82,2288,10,0.011644419199091167,0.12195121951219512
validity,7083,41,2293,5,0.00578850769447974,0.12195121951219512
merging,7091,33,2294,4,0.0046537864899167955,0.12121212121212122
activities,7033,91,2287,11,0.012939001848428836,0.12087912087912088
validation,7041,83,2288,10,0.011788098281494106,0.12048192771084337
detect,6966,158,2279,19,0.02268159632500718,0.12025316455696203
failures,7099,25,2295,3,0.003521622763769545,0.12
constituent,7099,25,2295,3,0.003521622763769545,0.12
clean,7099,25,2295,3,0.003521622763769545,0.12
growth,7074,50,2292,6,0.007068136839129205,0.12
ongoing,7099,25,2295,3,0.003521622763769545,0.12
obstacle,7099,25,2295,3,0.003521622763769545,0.12
indicator,7099,25,2295,3,0.003521622763769545,0.12
developed,6731,393,2251,47,0.05838656960332789,0.11959287531806616
frameworks,7057,67,2290,8,0.009494119314156156,0.11940298507462686
interaction,6948,176,2277,21,0.025331030512377662,0.11931818181818182
normal,7040,84,2288,10,0.011931818181818182,0.11904761904761904
seems,7082,42,2293,5,0.005930528099406947,0.11904761904761904
interacting,7082,42,2293,5,0.005930528099406947,0.11904761904761904
implemented,6905,219,2272,26,0.03171614771904417,0.1187214611872146
assessments,7107,17,2296,2,0.002392007879555368,0.11764705882352941
tedious,7107,17,2296,2,0.002392007879555368,0.11764705882352941
es,7107,17,2296,2,0.002392007879555368,0.11764705882352941
iv,7107,17,2296,2,0.002392007879555368,0.11764705882352941
attempted,7107,17,2296,2,0.002392007879555368,0.11764705882352941
69,7107,17,2296,2,0.002392007879555368,0.11764705882352941
tweet,7090,34,2294,4,0.004795486600846262,0.11764705882352941
hardly,7107,17,2296,2,0.002392007879555368,0.11764705882352941
standards,7107,17,2296,2,0.002392007879555368,0.11764705882352941
conjunctive,7107,17,2296,2,0.002392007879555368,0.11764705882352941
categorized,7107,17,2296,2,0.002392007879555368,0.11764705882352941
narrow,7107,17,2296,2,0.002392007879555368,0.11764705882352941
happens,7107,17,2296,2,0.002392007879555368,0.11764705882352941
topical,7107,17,2296,2,0.002392007879555368,0.11764705882352941
aforementioned,7107,17,2296,2,0.002392007879555368,0.11764705882352941
illustrative,7107,17,2296,2,0.002392007879555368,0.11764705882352941
recognizer,7107,17,2296,2,0.002392007879555368,0.11764705882352941
tell,7107,17,2296,2,0.002392007879555368,0.11764705882352941
coordinates,7107,17,2296,2,0.002392007879555368,0.11764705882352941
man,7107,17,2296,2,0.002392007879555368,0.11764705882352941
themes,7107,17,2296,2,0.002392007879555368,0.11764705882352941
people,6937,187,2276,22,0.026956897794435636,0.11764705882352941
pages,7090,34,2294,4,0.004795486600846262,0.11764705882352941
eeg,7107,17,2296,2,0.002392007879555368,0.11764705882352941
areas,6970,154,2280,18,0.022094691535150646,0.11688311688311688
post,7047,77,2289,9,0.010926635447708244,0.11688311688311688
opportunities,7081,43,2293,5,0.006072588617426917,0.11627906976744186
